client_id,client_wise_id,status,filter_applied,message,occurred_at
7054179,114,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 10:58:37
7054179,114,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 10:58:39
7054179,114,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:58:41
7050168,15,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 10:58:37
7050168,15,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 10:58:39
7050168,15,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:58:41
7054075,115,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 10:58:57
7054075,115,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 10:58:58
7054075,115,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:59:00
7043350,193,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 10:59:13
7043350,193,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 10:59:15
7043350,193,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:59:17
7042605,55,filter_not_found,None,"client_not_in_dropdown: Filter[1/2] giving up (name=Client Name): NPF dropdown option not found for ""ITM University, Raipur"" (name=Client Name)",22-04-2026 10:59:17
7054182,116,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:59:29
7044103,194,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:59:47
7050982,117,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 10:59:45
7050982,117,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 10:59:47
7050982,117,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 10:59:49
7030030,195,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:00:19
7052298,120,filter_not_found,None,"client_not_in_dropdown: Filter[1/2] giving up (name=Client Name): NPF dropdown option not found for ""CII - INSTITUTE OF HOSPITALITY"" (name=Client Name)",22-04-2026 11:00:45
7030296,18,metrics_not_found,None,"[LEAD VIEW] NPF summary API response not captured for ""None""",22-04-2026 11:00:59
7030296,18,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 11:01:01
7030296,18,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 11:01:03
7030296,18,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:01:04
7053534,121,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:01:14
7033115,196,metrics_not_found,None,"[LEAD VIEW] NPF summary API response not captured for ""None""",22-04-2026 11:01:31
7033115,196,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 11:01:33
7033115,196,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 11:01:34
7033115,196,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:01:36
7042489,122,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 11:01:42
7042489,122,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:01:46
7009020,124,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 11:02:34
7009020,124,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 11:02:36
7009020,124,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:02:38
7017335,125,filter_not_found,None,"client_not_in_dropdown: Filter[1/2] giving up (name=Client Name): NPF dropdown option not found for ""NSHM Knowledge Campus, Kolkata"" (name=Client Name)",22-04-2026 11:02:59
7029481,199,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",22-04-2026 11:02:58
7029481,199,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",22-04-2026 11:03:00
7029481,199,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",22-04-2026 11:03:02
7022523,99,metrics_not_found,None,"[LEAD VIEW] NPF summary API response not captured for ""None""",22-04-2026 11:03:01
7022523,99,filter_not_found,Form Initiated,"Advance Filter button not found/visible for ""Form Initiated""",22-04-2026 11:03:02
7022523,99,filter_not_found,Paid Apps,"Advance Filter button not found/visible for ""Paid Applications""",22-04-2026 11:03:03
