client_id,client_wise_id,status,filter_applied,message,occurred_at
7050707,309,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",28-04-2026 01:18:15
7039353,310,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",28-04-2026 01:18:31
7039353,310,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",28-04-2026 01:18:32
7039353,310,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",28-04-2026 01:18:34
7051156,39,hard_error,N/A,"locator.waitFor: Timeout 180000ms exceeded.
Call log:
[2m  - waiting for locator('xpath=/html/body/app-root/app-login/div/div/div/div[2]/div/form/div/div[2]/div/input').first()[22m
",28-04-2026 01:33:55
7029313,118,hard_error,N/A,"locator.waitFor: Timeout 180000ms exceeded.
Call log:
[2m  - waiting for locator('xpath=/html/body/app-root/app-login/div/div/div/div[2]/div/form/div/div[2]/div/input').first()[22m
",28-04-2026 01:33:55
7044103,194,hard_error,N/A,"locator.waitFor: Timeout 180000ms exceeded.
Call log:
[2m  - waiting for locator('xpath=/html/body/app-root/app-login/div/div/div/div[2]/div/form/div/div[2]/div/input').first()[22m
",28-04-2026 01:33:55
7033115,196,hard_error,N/A,"locator.waitFor: Timeout 180000ms exceeded.
Call log:
[2m  - waiting for locator('xpath=/html/body/app-root/app-login/div/div/div/div[2]/div/form/div/div[2]/div/input').first()[22m
",28-04-2026 01:33:55
7050104,45,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52953),28-04-2026 01:33:55
7005328,46,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52955),28-04-2026 01:33:55
7005710,48,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52957),28-04-2026 01:33:55
7051258,50,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52959),28-04-2026 01:33:55
7042568,51,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52961),28-04-2026 01:33:55
7050366,52,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52963),28-04-2026 01:33:55
7050952,53,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52965),28-04-2026 01:33:55
7050148,54,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52967),28-04-2026 01:33:55
7005954,57,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52969),28-04-2026 01:33:55
7005955,58,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52971),28-04-2026 01:33:55
7004685,59,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52973),28-04-2026 01:33:55
7005189,61,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52975),28-04-2026 01:33:55
7005674,62,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52977),28-04-2026 01:33:55
7050185,63,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52979),28-04-2026 01:33:55
7050804,64,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52981),28-04-2026 01:33:55
7006823,65,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52983),28-04-2026 01:33:55
7042635,66,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52985),28-04-2026 01:33:55
7050097,67,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52987),28-04-2026 01:33:55
7006265,68,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52989),28-04-2026 01:33:55
7008395,69,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52991),28-04-2026 01:33:55
7050123,70,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52993),28-04-2026 01:33:55
7042654,71,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52995),28-04-2026 01:33:55
7050116,73,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52997),28-04-2026 01:33:55
7042681,74,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:52999),28-04-2026 01:33:55
7050147,76,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53001),28-04-2026 01:33:55
7011593,77,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53003),28-04-2026 01:33:55
7011635,78,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53005),28-04-2026 01:33:55
7014736,79,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53007),28-04-2026 01:33:55
7050090,81,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53009),28-04-2026 01:33:55
7050671,82,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53011),28-04-2026 01:33:55
7042774,84,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53013),28-04-2026 01:33:55
7042805,85,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53015),28-04-2026 01:33:55
7005641,86,campaign_error,campaign_summary,connect ENETUNREACH 65.0.8.138:5432 - Local (0.0.0.0:53017),28-04-2026 01:33:55
