client_id,client_wise_id,status,filter_applied,message,occurred_at
7050168,15,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 01:45:18
7050168,15,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 01:45:20
7050168,15,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 01:45:21
7054179,114,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 01:45:23
7054179,114,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 01:45:25
7054179,114,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 01:45:27
7054075,115,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 02:00:43
7054075,115,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 02:00:45
7054075,115,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 02:00:47
7042268,132,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 02:01:09
7042268,132,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 02:01:10
7042268,132,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 02:01:12
7054182,116,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 02:01:17
7050982,117,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 03:29:04
7050982,117,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 03:29:06
7050982,117,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 03:29:07
7030296,18,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 03:29:13
7030296,18,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 03:29:15
7030296,18,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 03:29:16
7043350,193,filter_not_found,Form Initiated,"Checkbox #u_form_initiated not visible for ""Form Initiated""",29-04-2026 03:29:14
7043350,193,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 03:29:15
7043350,193,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 03:29:17
7042257,19,metrics_not_found,Form Initiated,"[LEAD VIEW] NPF summary API response not captured for ""Form Initiated""",29-04-2026 04:38:29
7042257,19,filter_not_found,Paid Apps,"Checkbox #u_payment_approved not visible for ""Paid Applications""",29-04-2026 04:38:32
7042257,19,filter_not_found,Enrolment Status,"Checkbox #u_enrollment_status not visible for ""Enrolment Status""",29-04-2026 04:38:35
